site,tracktography,rec_model,parcellation,norm,features,PACC_mean,PACC_std,gender_eval_accuracy_std,gender_eval_accuracy_mean,icc_std,icc_max,icc_mean,icc_median
BNU_1,proba,csa,scale60,mean,bag_of_edges,0.9670000000000001,0.034073450074800005,0.13692698784399998,0.649,0.36731316590499996,0.9999,0.475492469115,0.5269
BNU_1,proba,csa,scale60,mean,degrees,0.986,0.0224499443206,0.140388745988,0.521,0.0346843444344,0.9904,0.942910526316,0.9489
BNU_1,proba,csa,scale60,mean,closeness_centrality,0.973,0.0319530906173,0.128642916634,0.5489999999999999,0.0676049535958,0.9636,0.829384210526,0.8406
BNU_1,proba,csa,scale60,mean,betweenness_centrality,0.585,0.0890224690738,0.160934769394,0.39,0.168483897482,0.9953,0.789740740741,0.8290000000000001
BNU_1,proba,csa,scale60,mean,eigenvector_centrality,0.977,0.028653097563800002,0.158243483278,0.45299999999999996,0.0607637079456,0.9734,0.865578070175,0.8619
BNU_1,proba,csa,scale60,mean,pagerank,0.988,0.021354156504099997,0.132287565553,0.53,0.037468418311,0.9881,0.939913157895,0.94965
BNU_1,proba,csa,scale60,mean,efficiency,0.953,0.03925557285280001,0.11884443613399999,0.526,0.0330924891564,0.9874,0.940479824561,0.94965
BNU_1,proba,csa,scale60,mean,clustering_coefficient,0.934,0.0452106182218,0.133345416119,0.613,0.11824848072899999,0.9126,0.667147368421,0.67795
BNU_1,proba,csa,scale60,mean,triangles,0.995,0.015,0.154970965022,0.628,0.043497402138099994,0.9692,0.9050219298250001,0.91
BNU_1,proba,csa,scale60,no_norm,bag_of_edges,0.9670000000000001,0.034073450074800005,0.135310753453,0.7290000000000001,0.370340684604,1.0,0.48280817397200004,0.5352
BNU_1,proba,csa,scale60,no_norm,degrees,0.986,0.0224499443206,0.124899959968,0.75,0.029717951213799998,0.9877,0.9515219298250001,0.95975
BNU_1,proba,csa,scale60,no_norm,closeness_centrality,0.973,0.0319530906173,0.12101239605900001,0.684,0.021117294644900003,0.9772,0.9244780701749999,0.92615
BNU_1,proba,csa,scale60,no_norm,betweenness_centrality,0.585,0.0890224690738,0.160934769394,0.39,0.168483897482,0.9953,0.789740740741,0.8290000000000001
BNU_1,proba,csa,scale60,no_norm,eigenvector_centrality,0.977,0.028653097563800002,0.179844377171,0.466,0.0607637079456,0.9734,0.865578070175,0.8619
BNU_1,proba,csa,scale60,no_norm,pagerank,0.988,0.021354156504099997,0.132287565553,0.53,0.037468418311,0.9881,0.939913157895,0.94965
BNU_1,proba,csa,scale60,no_norm,efficiency,0.953,0.03925557285280001,0.132121156519,0.762,0.0225945983904,0.9893,0.9600991228069999,0.9639
BNU_1,proba,csa,scale60,no_norm,clustering_coefficient,0.934,0.0452106182218,0.133345416119,0.613,0.11824848072899999,0.9126,0.667147368421,0.67795
BNU_1,proba,csa,scale60,no_norm,triangles,0.995,0.015,0.154970965022,0.628,0.043497402138099994,0.9692,0.9050219298250001,0.91
BNU_1,proba,csd,scale250,binar,bag_of_edges,1.0,0.0,0.121835955284,0.7340000000000001,0.218174265163,1.0,0.21848882904,0.2117
BNU_1,proba,csd,scale250,binar,degrees,1.0,0.0,0.11571084650999999,0.769,0.07995255120780001,0.9564,0.833220089286,0.84895
BNU_1,proba,csd,scale250,binar,closeness_centrality,0.955,0.0390512483795,0.153179633111,0.606,0.11398404287999998,0.6408,0.17889977678599997,0.17045
BNU_1,proba,csd,scale250,binar,betweenness_centrality,0.491,0.0258650343128,0.116537547597,0.6629999999999999,0.0811393897681,0.8562,0.009452901785709998,0.0
BNU_1,proba,csd,scale250,binar,eigenvector_centrality,1.0,0.0,0.136970799808,0.7170000000000001,0.0842243561301,0.9563,0.8250453125,0.8412
BNU_1,proba,csd,scale250,binar,pagerank,1.0,0.0,0.167179544203,0.649,0.0842910154666,0.9546,0.830745089286,0.84725
BNU_1,proba,csd,scale250,binar,efficiency,1.0,0.0,0.10346013725099999,0.7859999999999999,0.0798299697,0.9568,0.832093303571,0.8461
BNU_1,proba,csd,scale250,binar,clustering_coefficient,0.996,0.0168522995464,0.116297033496,0.775,0.11624310704500002,0.9371,0.7696694196430001,0.78685
BNU_1,proba,csd,scale250,binar,triangles,1.0,0.0,0.117817655723,0.813,0.0763039053191,0.9495,0.8368770089290001,0.8492
BNU_1,proba,csd,scale250,max,bag_of_edges,1.0,0.0,0.151604749266,0.604,0.306930860834,1.0,0.503502843645,0.5628
BNU_1,proba,csd,scale250,max,degrees,1.0,0.0,0.138018114753,0.499,0.054221877363400006,0.9795,0.887626339286,0.89855
BNU_1,proba,csd,scale250,max,closeness_centrality,0.955,0.0390512483795,0.148408220797,0.645,0.08856680198999999,0.8655,0.594714955357,0.59425
BNU_1,proba,csd,scale250,max,betweenness_centrality,0.491,0.0258650343128,0.11088733020500001,0.598,0.101540921369,0.9118,0.0144270089286,0.0
BNU_1,proba,csd,scale250,max,eigenvector_centrality,1.0,0.0,0.128124939024,0.5720000000000001,0.0821138460849,0.9929,0.8697412946430001,0.8861
BNU_1,proba,csd,scale250,max,pagerank,1.0,0.0,0.16852299546399999,0.43,0.0563280403634,0.9838,0.904570982143,0.92005
BNU_1,proba,csd,scale250,max,efficiency,1.0,0.0,0.134985184372,0.627,0.0462649116802,0.9432,0.8441758928569999,0.84545
BNU_1,proba,csd,scale250,max,clustering_coefficient,0.996,0.0168522995464,0.10660206377,0.644,0.08472097030410002,0.9361,0.7663287946430001,0.7763
BNU_1,proba,csd,scale250,max,triangles,1.0,0.0,0.11499565209200001,0.5760000000000001,0.0603825567992,0.9749,0.8692479910709999,0.8804
BNU_1,proba,csd,scale250,mean,bag_of_edges,1.0,0.0,0.148057421293,0.5770000000000001,0.308330589492,1.0,0.509360072621,0.5687
BNU_1,proba,csd,scale250,mean,degrees,1.0,0.0,0.13914381049799998,0.483,0.0537199515293,0.9842,0.9072546875,0.92095
BNU_1,proba,csd,scale250,mean,closeness_centrality,0.9620000000000001,0.034,0.18343663756200002,0.599,0.129637585323,0.8966,0.5351104910710001,0.53145
BNU_1,proba,csd,scale250,mean,betweenness_centrality,0.491,0.0258650343128,0.11088733020500001,0.598,0.101540921369,0.9118,0.0144270089286,0.0
BNU_1,proba,csd,scale250,mean,eigenvector_centrality,1.0,0.0,0.15748015748,0.5,0.0821138460849,0.9929,0.8697412946430001,0.8861
BNU_1,proba,csd,scale250,mean,pagerank,1.0,0.0,0.169410743461,0.43,0.0563280403634,0.9838,0.904570982143,0.92005
BNU_1,proba,csd,scale250,mean,efficiency,0.996,0.0195959179423,0.158432951118,0.657,0.046989205560999996,0.9801,0.908590178571,0.91725
BNU_1,proba,csd,scale250,mean,clustering_coefficient,0.996,0.0168522995464,0.10660206377,0.644,0.08472097030410002,0.9361,0.7663287946430001,0.7763
BNU_1,proba,csd,scale250,mean,triangles,1.0,0.0,0.11499565209200001,0.5760000000000001,0.0603825567992,0.9749,0.8692479910709999,0.8804
BNU_1,proba,csd,scale250,no_norm,bag_of_edges,1.0,0.0,0.12041594578800001,0.73,0.308949222705,1.0,0.515289610416,0.5767
BNU_1,proba,csd,scale250,no_norm,degrees,1.0,0.0,0.120929731663,0.774,0.0508781334572,0.9859,0.9129995535709999,0.92525
BNU_1,proba,csd,scale250,no_norm,closeness_centrality,0.9620000000000001,0.034,0.10103959619899999,0.7709999999999999,0.0852234029381,0.8738,0.627470758929,0.6236
BNU_1,proba,csd,scale250,no_norm,betweenness_centrality,0.491,0.0258650343128,0.11088733020500001,0.598,0.101540921369,0.9118,0.0144270089286,0.0
BNU_1,proba,csd,scale250,no_norm,eigenvector_centrality,1.0,0.0,0.128124939024,0.5720000000000001,0.0821138460849,0.9929,0.8697412946430001,0.8861
BNU_1,proba,csd,scale250,no_norm,pagerank,1.0,0.0,0.16904437287300003,0.43200000000000005,0.0563280403634,0.9838,0.904570982143,0.92005
BNU_1,proba,csd,scale250,no_norm,efficiency,0.996,0.0195959179423,0.13227244611,0.748,0.0343561010077,0.9851,0.931583705357,0.9382
BNU_1,proba,csd,scale250,no_norm,clustering_coefficient,0.996,0.0168522995464,0.10660206377,0.644,0.08472097030410002,0.9361,0.7663287946430001,0.7763
BNU_1,proba,csd,scale250,no_norm,triangles,1.0,0.0,0.11499565209200001,0.5760000000000001,0.0603825567992,0.9749,0.8692479910709999,0.8804
IPCAS_1,deter,csd,aparc150+subcort,binar,bag_of_edges,0.9490909090909999,0.05795409982000001,0.0509090909091,0.72,0.24846004530299998,1.0,0.204817746219,0.1869
IPCAS_1,deter,csd,aparc150+subcort,binar,degrees,0.832727272727,0.15783661392200002,0.070417879022,0.7818181818179999,0.171196956556,0.9279999999999999,0.606384459459,0.63055
IPCAS_1,deter,csd,aparc150+subcort,binar,closeness_centrality,0.985454545455,0.033327823236,0.0825422506387,0.758181818182,0.17136667026299998,0.9212,0.605535810811,0.63025
IPCAS_1,deter,csd,aparc150+subcort,binar,betweenness_centrality,0.914545454545,0.06658121244950001,0.0868360286273,0.750909090909,0.19337990531,0.9252,0.5377662162160001,0.56075
IPCAS_1,deter,csd,aparc150+subcort,binar,eigenvector_centrality,0.9490909090909999,0.0659576623535,0.0732706970168,0.7709090909090001,0.176553321085,0.9171,0.596354054054,0.6229
IPCAS_1,deter,csd,aparc150+subcort,binar,pagerank,0.9490909090909999,0.0753175097353,0.0552679423766,0.774545454545,0.179857943965,0.9179999999999999,0.584483783784,0.6043
IPCAS_1,deter,csd,aparc150+subcort,binar,efficiency,0.827272727273,0.159803598466,0.0861288675078,0.789090909091,0.171357394454,0.9279999999999999,0.6064925675680001,0.63035
IPCAS_1,deter,csd,aparc150+subcort,binar,clustering_coefficient,0.861818181818,0.112433635154,0.0534434125698,0.716363636364,0.18361813404599997,0.8821,0.587165540541,0.61015
IPCAS_1,deter,csd,aparc150+subcort,binar,triangles,0.963636363636,0.0574959574576,0.0797516807253,0.7709090909090001,0.159752366382,0.9079999999999999,0.639854054054,0.6745
IPCAS_1,deter,csd,aparc150+subcort,max,bag_of_edges,0.9490909090909999,0.05795409982000001,0.0,0.7272727272730001,0.29987879653099997,0.9948,0.37739191352300006,0.3622
IPCAS_1,deter,csd,aparc150+subcort,max,degrees,0.832727272727,0.15783661392200002,0.09663768920669999,0.845454545455,0.160139857718,0.9687,0.726727702703,0.75685
IPCAS_1,deter,csd,aparc150+subcort,max,closeness_centrality,0.985454545455,0.033327823236,0.08331955809010001,0.8909090909090001,0.104434137643,0.8842,0.6756540540539999,0.69035
IPCAS_1,deter,csd,aparc150+subcort,max,betweenness_centrality,0.914545454545,0.06658121244950001,0.07673071944,0.750909090909,0.289389355149,0.9670000000000001,0.45633356643399997,0.4759
IPCAS_1,deter,csd,aparc150+subcort,max,eigenvector_centrality,0.9490909090909999,0.0659576623535,0.0797516807253,0.774545454545,0.15079098821599998,0.9645,0.737039864865,0.77075
IPCAS_1,deter,csd,aparc150+subcort,max,pagerank,0.9490909090909999,0.0753175097353,0.10285189544500001,0.872727272727,0.15949055907600002,0.9721,0.759153378378,0.8049
IPCAS_1,deter,csd,aparc150+subcort,max,efficiency,0.827272727273,0.159803598466,0.0821407781678,0.903636363636,0.125579181793,0.9195,0.704730405405,0.72735
IPCAS_1,deter,csd,aparc150+subcort,max,clustering_coefficient,0.861818181818,0.112433635154,0.08651183457,0.807272727273,0.17049933938700002,0.9119,0.609141891892,0.6164
IPCAS_1,deter,csd,aparc150+subcort,max,triangles,0.963636363636,0.0574959574576,0.09691096706350001,0.823636363636,0.155364798553,0.9589,0.714880405405,0.7462
IPCAS_1,deter,csd,aparc150+subcort,mean,bag_of_edges,0.947272727273,0.0682484522877,0.0603022689156,0.763636363636,0.300837794759,0.993,0.378778840846,0.3652
IPCAS_1,deter,csd,aparc150+subcort,mean,degrees,0.947272727273,0.0751637331222,0.07985524093089999,0.889090909091,0.16146451782500001,0.9713,0.756922297297,0.8021
IPCAS_1,deter,csd,aparc150+subcort,mean,closeness_centrality,0.970909090909,0.0424069228716,0.0838140405208,0.9181818181820001,0.129988651721,0.9647,0.728435135135,0.7387
IPCAS_1,deter,csd,aparc150+subcort,mean,betweenness_centrality,0.40545454545500004,0.0856863394033,0.07673071944,0.750909090909,0.289389355149,0.9670000000000001,0.45633356643399997,0.4759
IPCAS_1,deter,csd,aparc150+subcort,mean,eigenvector_centrality,0.9490909090909999,0.0659576623535,0.0797516807253,0.774545454545,0.15079098821599998,0.9645,0.737039864865,0.77075
IPCAS_1,deter,csd,aparc150+subcort,mean,pagerank,0.9490909090909999,0.0753175097353,0.10285189544500001,0.872727272727,0.15949055907600002,0.9721,0.759153378378,0.8049
IPCAS_1,deter,csd,aparc150+subcort,mean,efficiency,0.9018181818179999,0.09061771486819999,0.0894611970919,0.867272727273,0.137549678741,0.9684,0.75735,0.7879
IPCAS_1,deter,csd,aparc150+subcort,mean,clustering_coefficient,0.861818181818,0.112433635154,0.0761902794173,0.796363636364,0.17049933938700002,0.9119,0.609141891892,0.6164
IPCAS_1,deter,csd,aparc150+subcort,mean,triangles,0.963636363636,0.0574959574576,0.09691096706350001,0.823636363636,0.155364798553,0.9589,0.714880405405,0.7462
IPCAS_1,deter,csd,aparc150+subcort,no_norm,bag_of_edges,0.947272727273,0.0682484522877,0.0609565622336,0.774545454545,0.30093871033799996,0.993,0.381870423183,0.36805
IPCAS_1,deter,csd,aparc150+subcort,no_norm,degrees,0.947272727273,0.0751637331222,0.09545021635199999,0.887272727273,0.155256288157,0.9690000000000001,0.758792567568,0.79295
IPCAS_1,deter,csd,aparc150+subcort,no_norm,closeness_centrality,0.970909090909,0.0424069228716,0.089072354283,0.8909090909090001,0.11863675445800001,0.9744,0.728976351351,0.74885
IPCAS_1,deter,csd,aparc150+subcort,no_norm,betweenness_centrality,0.40545454545500004,0.0856863394033,0.07673071944,0.750909090909,0.289389355149,0.9670000000000001,0.45633356643399997,0.4759
IPCAS_1,deter,csd,aparc150+subcort,no_norm,eigenvector_centrality,0.9490909090909999,0.0659576623535,0.0797516807253,0.774545454545,0.15079098821599998,0.9645,0.737039864865,0.77075
IPCAS_1,deter,csd,aparc150+subcort,no_norm,pagerank,0.9490909090909999,0.0753175097353,0.10285189544500001,0.872727272727,0.15949055907600002,0.9721,0.759153378378,0.8049
IPCAS_1,deter,csd,aparc150+subcort,no_norm,efficiency,0.9018181818179999,0.09061771486819999,0.0818181818182,0.9,0.130810409195,0.9747,0.765890540541,0.8018
IPCAS_1,deter,csd,aparc150+subcort,no_norm,clustering_coefficient,0.861818181818,0.112433635154,0.08651183457,0.807272727273,0.17049933938700002,0.9119,0.609141891892,0.6164
IPCAS_1,deter,csd,aparc150+subcort,no_norm,triangles,0.963636363636,0.0574959574576,0.09691096706350001,0.823636363636,0.155364798553,0.9589,0.714880405405,0.7462
IPCAS_1,deter,dti,scale33,binar,bag_of_edges,0.9963636363639999,0.017814470856599998,0.043179425771,0.738181818182,0.290803158058,1.0,0.264920019342,0.2321
IPCAS_1,deter,dti,scale33,binar,degrees,0.965454545455,0.0542110964214,0.0826023032116,0.807272727273,0.183351358506,0.8971,0.600014705882,0.62995
IPCAS_1,deter,dti,scale33,binar,closeness_centrality,0.7909090909090001,0.110968687416,0.030640544629700003,0.72,0.12204674316500001,0.3905,0.166079411765,0.17115
IPCAS_1,deter,dti,scale33,binar,betweenness_centrality,0.494545454545,0.0550281670924,0.11113241301799999,0.741818181818,0.156428149375,0.7413,0.0488764705882,0.0
IPCAS_1,deter,dti,scale33,binar,eigenvector_centrality,0.9872727272730001,0.0315442755871,0.09083633452220001,0.814545454545,0.177529185152,0.879,0.577825,0.59005
IPCAS_1,deter,dti,scale33,binar,pagerank,0.985454545455,0.033327823236,0.077587593794,0.776363636364,0.201041877749,0.9201,0.570047058824,0.61145
IPCAS_1,deter,dti,scale33,binar,efficiency,0.9490909090909999,0.0684177735354,0.08960888385710002,0.7981818181820001,0.18343535718600001,0.8983,0.596686764706,0.6344
IPCAS_1,deter,dti,scale33,binar,clustering_coefficient,0.923636363636,0.07125788342639999,0.0736531967292,0.732727272727,0.190494043145,0.9026,0.535033823529,0.53225
IPCAS_1,deter,dti,scale33,binar,triangles,0.8490909090909999,0.08645449765799999,0.071002269781,0.809090909091,0.172241522006,0.9097,0.611652941176,0.6194
IPCAS_1,deter,dti,scale33,max,bag_of_edges,0.9963636363639999,0.017814470856599998,0.0580965283952,0.776363636364,0.35247803943899997,1.0,0.42779743713699997,0.46355
IPCAS_1,deter,dti,scale33,max,degrees,0.965454545455,0.0542110964214,0.105954925704,0.8218181818179999,0.130619841929,0.9416,0.783979411765,0.8153
IPCAS_1,deter,dti,scale33,max,closeness_centrality,0.7909090909090001,0.110968687416,0.11483369217900001,0.783636363636,0.11715517797599999,0.7928,0.43135294117600004,0.42015
IPCAS_1,deter,dti,scale33,max,betweenness_centrality,0.494545454545,0.0550281670924,0.017814470856599998,0.723636363636,0.20158429669599998,0.8946,0.0669985294118,0.0
IPCAS_1,deter,dti,scale33,max,eigenvector_centrality,0.9872727272730001,0.0315442755871,0.0,0.7272727272730001,0.121233327466,0.9488,0.737782352941,0.7602
IPCAS_1,deter,dti,scale33,max,pagerank,0.985454545455,0.033327823236,0.104588923769,0.856363636364,0.130039481387,0.9628,0.786627941176,0.81425
IPCAS_1,deter,dti,scale33,max,efficiency,0.9490909090909999,0.0684177735354,0.1,0.7909090909090001,0.102516635866,0.9103,0.7814897058820001,0.8067
IPCAS_1,deter,dti,scale33,max,clustering_coefficient,0.923636363636,0.07125788342639999,0.0441260403619,0.761818181818,0.172646379164,0.8343,0.5604161764710001,0.59295
IPCAS_1,deter,dti,scale33,max,triangles,0.8490909090909999,0.08645449765799999,0.104588923769,0.7654545454549999,0.134946084413,0.9359,0.777825,0.81315
IPCAS_1,deter,dti,scale33,mean,bag_of_edges,0.976363636364,0.0398758403627,0.0776727613211,0.845454545455,0.351608496937,0.9996,0.42580352998099996,0.45815
IPCAS_1,deter,dti,scale33,mean,degrees,0.989090909091,0.029541957835,0.05234974563230001,0.747272727273,0.135163069101,0.9613,0.776577941176,0.812
IPCAS_1,deter,dti,scale33,mean,closeness_centrality,0.8854545454549999,0.09056297749389998,0.0703239258393,0.814545454545,0.17026003682100002,0.8119,0.302152941176,0.2598
IPCAS_1,deter,dti,scale33,mean,betweenness_centrality,0.494545454545,0.0550281670924,0.017814470856599998,0.723636363636,0.20158429669599998,0.8946,0.0669985294118,0.0
IPCAS_1,deter,dti,scale33,mean,eigenvector_centrality,0.9872727272730001,0.0315442755871,0.0,0.7272727272730001,0.121233327466,0.9488,0.737782352941,0.7602
IPCAS_1,deter,dti,scale33,mean,pagerank,0.985454545455,0.033327823236,0.104588923769,0.856363636364,0.130039481387,0.9628,0.786627941176,0.81425
IPCAS_1,deter,dti,scale33,mean,efficiency,0.878181818182,0.08452101308489998,0.104778396613,0.86,0.102121880196,0.9690000000000001,0.784066176471,0.7916
IPCAS_1,deter,dti,scale33,mean,clustering_coefficient,0.923636363636,0.07125788342639999,0.0441260403619,0.761818181818,0.172646379164,0.8343,0.5604161764710001,0.59295
IPCAS_1,deter,dti,scale33,mean,triangles,0.8490909090909999,0.08645449765799999,0.104588923769,0.7654545454549999,0.134946084413,0.9359,0.777825,0.81315
IPCAS_1,deter,dti,scale33,no_norm,bag_of_edges,0.976363636364,0.0398758403627,0.11896245674900001,0.8418181818179999,0.35323026411200004,1.0,0.42945522243699996,0.4679
IPCAS_1,deter,dti,scale33,no_norm,degrees,0.989090909091,0.029541957835,0.0982659572136,0.769090909091,0.139069197881,0.9559,0.788676470588,0.82715
IPCAS_1,deter,dti,scale33,no_norm,closeness_centrality,0.8854545454549999,0.09056297749389998,0.10124840576199999,0.805454545455,0.153324523896,0.7915,0.349291176471,0.30725
IPCAS_1,deter,dti,scale33,no_norm,betweenness_centrality,0.494545454545,0.0550281670924,0.017814470856599998,0.723636363636,0.20158429669599998,0.8946,0.0669985294118,0.0
IPCAS_1,deter,dti,scale33,no_norm,eigenvector_centrality,0.9872727272730001,0.0315442755871,0.0,0.7272727272730001,0.121233327466,0.9488,0.737782352941,0.7602
IPCAS_1,deter,dti,scale33,no_norm,pagerank,0.985454545455,0.033327823236,0.104588923769,0.856363636364,0.130039481387,0.9628,0.786627941176,0.81425
IPCAS_1,deter,dti,scale33,no_norm,efficiency,0.878181818182,0.08452101308489998,0.09491187735369999,0.809090909091,0.107944936863,0.9613,0.812282352941,0.8343
IPCAS_1,deter,dti,scale33,no_norm,clustering_coefficient,0.923636363636,0.07125788342639999,0.0441260403619,0.761818181818,0.172646379164,0.8343,0.5604161764710001,0.59295
IPCAS_1,deter,dti,scale33,no_norm,triangles,0.8490909090909999,0.08645449765799999,0.104588923769,0.7654545454549999,0.134946084413,0.9359,0.777825,0.81315
HNU_1,deter,csa,scale60,binar,bag_of_edges,0.971407407407,0.0063953000575299995,0.122311533026,0.532333333333,0.137585135973,0.7426,0.18142459220100002,0.1835
HNU_1,deter,csa,scale60,binar,degrees,0.943259259259,0.0094916033935,0.10602987000499998,0.429,0.11595868790899999,0.8523,0.577760526316,0.5816
HNU_1,deter,csa,scale60,binar,closeness_centrality,0.872703703704,0.0152249254156,0.153161135192,0.455,0.0992286638298,0.6135,0.26894385964899997,0.2673
HNU_1,deter,csa,scale60,binar,betweenness_centrality,0.49929629629600003,0.00356960957009,0.147744524245,0.596,0.119852645,0.7649,0.023269298245599996,-5e-05
HNU_1,deter,csa,scale60,binar,eigenvector_centrality,0.957740740741,0.00760558959853,0.129372846198,0.452666666667,0.124943251375,0.8340000000000001,0.549681578947,0.5611
HNU_1,deter,csa,scale60,binar,pagerank,0.9667037037039999,0.0065993515082300004,0.119454314838,0.424666666667,0.12454043581900001,0.8532,0.542985964912,0.53375
HNU_1,deter,csa,scale60,binar,efficiency,0.939111111111,0.00822889285631,0.11679469165999999,0.447,0.117931060341,0.851,0.575997368421,0.5805
HNU_1,deter,csa,scale60,binar,clustering_coefficient,0.862333333333,0.0125358744469,0.1199796279,0.5539999999999999,0.135493410407,0.7673,0.5278763157890001,0.5541
HNU_1,deter,csa,scale60,binar,triangles,0.8525925925929999,0.0137835511599,0.146742783279,0.46433333333300003,0.109906858745,0.8592,0.610331578947,0.61245
HNU_1,deter,csa,scale60,max,bag_of_edges,0.971407407407,0.0063953000575299995,0.11719120179300001,0.488,0.25176820192,0.9602,0.36695622184199994,0.3253
HNU_1,deter,csa,scale60,max,degrees,0.943259259259,0.0094916033935,0.14916955304500001,0.46866666666699996,0.111402152582,0.9484,0.7461403508769999,0.7562
HNU_1,deter,csa,scale60,max,closeness_centrality,0.872703703704,0.0152249254156,0.14015864027799999,0.553333333333,0.0630978024795,0.7626,0.5712631578949999,0.56345
HNU_1,deter,csa,scale60,max,betweenness_centrality,0.49929629629600003,0.00356960957009,0.11459542360500001,0.5563333333330001,0.12609962094399998,0.8018,0.027555263157900002,-5e-05
HNU_1,deter,csa,scale60,max,eigenvector_centrality,0.957740740741,0.00760558959853,0.140524809988,0.465,0.11073703954299999,0.9776,0.715398245614,0.72405
HNU_1,deter,csa,scale60,max,pagerank,0.9667037037039999,0.0065993515082300004,0.156702123647,0.45666666666699995,0.11387176117900001,0.9599,0.777881578947,0.7951
HNU_1,deter,csa,scale60,max,efficiency,0.939111111111,0.00822889285631,0.14297785376299998,0.568,0.0817353580607,0.9032,0.7157833333329999,0.718
HNU_1,deter,csa,scale60,max,clustering_coefficient,0.862333333333,0.0125358744469,0.126915982708,0.363666666667,0.102463531502,0.8029,0.560412280702,0.56135
HNU_1,deter,csa,scale60,max,triangles,0.8525925925929999,0.0137835511599,0.130915154882,0.41633333333300004,0.114325668187,0.9389,0.710283333333,0.7154
HNU_1,deter,csa,scale60,mean,bag_of_edges,0.972814814815,0.00651515064512,0.137440492173,0.47633333333300004,0.255601445875,0.9737,0.37242165605099997,0.3251
HNU_1,deter,csa,scale60,mean,degrees,0.963259259259,0.007079404623390001,0.136108208586,0.420333333333,0.114782094113,0.9592,0.777543859649,0.7981
HNU_1,deter,csa,scale60,mean,closeness_centrality,0.9113333333329999,0.0113289751969,0.143644623212,0.5546666666669999,0.08816528351679999,0.7814,0.513012280702,0.49375
HNU_1,deter,csa,scale60,mean,betweenness_centrality,0.49929629629600003,0.00356960957009,0.11459542360500001,0.5563333333330001,0.12609962094399998,0.8018,0.027555263157900002,-5e-05
HNU_1,deter,csa,scale60,mean,eigenvector_centrality,0.957740740741,0.00760558959853,0.140524809988,0.465,0.11073703954299999,0.9776,0.715398245614,0.72405
HNU_1,deter,csa,scale60,mean,pagerank,0.9667037037039999,0.0065993515082300004,0.156702123647,0.45666666666699995,0.11387176117900001,0.9599,0.777881578947,0.7951
HNU_1,deter,csa,scale60,mean,efficiency,0.902185185185,0.012704783454799999,0.138310841545,0.586333333333,0.0984267580984,0.9478,0.7860824561399999,0.80335
HNU_1,deter,csa,scale60,mean,clustering_coefficient,0.862333333333,0.0125358744469,0.126915982708,0.363666666667,0.102463531502,0.8029,0.560412280702,0.56135
HNU_1,deter,csa,scale60,mean,triangles,0.8525925925929999,0.0137835511599,0.130915154882,0.41633333333300004,0.114325668187,0.9389,0.710283333333,0.7154
HNU_1,deter,csa,scale60,no_norm,bag_of_edges,0.972814814815,0.00651515064512,0.12041594578800001,0.5733333333330001,0.25894951078,0.9749,0.380010936772,0.3342
HNU_1,deter,csa,scale60,no_norm,degrees,0.963259259259,0.007079404623390001,0.124363267174,0.650666666667,0.11694771234000001,0.9709,0.7982236842110001,0.82585
HNU_1,deter,csa,scale60,no_norm,closeness_centrality,0.9113333333329999,0.0113289751969,0.137153604076,0.7266666666670001,0.08057195530410001,0.8002,0.510742105263,0.49515
HNU_1,deter,csa,scale60,no_norm,betweenness_centrality,0.49929629629600003,0.00356960957009,0.11459542360500001,0.5563333333330001,0.12609962094399998,0.8018,0.027555263157900002,-5e-05
HNU_1,deter,csa,scale60,no_norm,eigenvector_centrality,0.957740740741,0.00760558959853,0.140524809988,0.465,0.11073703954299999,0.9776,0.715398245614,0.72405
HNU_1,deter,csa,scale60,no_norm,pagerank,0.9667037037039999,0.0065993515082300004,0.156702123647,0.45666666666699995,0.11387176117900001,0.9599,0.777881578947,0.7951
HNU_1,deter,csa,scale60,no_norm,efficiency,0.902185185185,0.012704783454799999,0.108772954155,0.7486666666670001,0.0902289477607,0.9608,0.852953508772,0.87895
HNU_1,deter,csa,scale60,no_norm,clustering_coefficient,0.862333333333,0.0125358744469,0.126915982708,0.363666666667,0.102463531502,0.8029,0.560412280702,0.56135
HNU_1,deter,csa,scale60,no_norm,triangles,0.8525925925929999,0.0137835511599,0.130915154882,0.41633333333300004,0.114325668187,0.9389,0.710283333333,0.7154
HNU_1,deter,csa,scale125,binar,bag_of_edges,0.98537037037,0.00446369288637,0.16225117702,0.479666666667,0.141381469903,1.0,0.204252785961,0.2026
HNU_1,deter,csa,scale125,binar,degrees,0.978444444444,0.00519522836892,0.138104630222,0.437333333333,0.116578550165,0.8876,0.620782191781,0.629
HNU_1,deter,csa,scale125,binar,closeness_centrality,0.9173333333329999,0.008871588101680001,0.12126234186899999,0.46566666666699996,0.08503222811000001,0.4544,0.1974,0.1918
HNU_1,deter,csa,scale125,binar,betweenness_centrality,0.49911111111100004,0.00363340695361,0.119924050039,0.5526666666669999,0.05850955352659999,0.5632,0.0043,-0.0035
HNU_1,deter,csa,scale125,binar,eigenvector_centrality,0.985481481481,0.005789636453239999,0.122702893201,0.43799999999999994,0.123318075634,0.8727,0.592321004566,0.6036
HNU_1,deter,csa,scale125,binar,pagerank,0.996888888889,0.0019044385381,0.128885823718,0.47133333333300004,0.12795918418299998,0.8938,0.595424657534,0.5975
HNU_1,deter,csa,scale125,binar,efficiency,0.9758888888889999,0.00548710922316,0.147254881074,0.446,0.120047964555,0.8855,0.617483561644,0.6291
